key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw
709,WC-2002,2002 FIFA Men's World Cup,M-2002-45,Belgium vs Russia,group stage,Group H,1,0,0,0,2002-06-14,15:30,S-126,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-06,Belgium,BEL,T-62,Russia,RUS,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0
710,WC-2002,2002 FIFA Men's World Cup,M-2002-46,Tunisia vs Japan,group stage,Group H,1,0,0,0,2002-06-14,15:30,S-123,Nagai Stadium,Osaka,Japan,T-79,Tunisia,TUN,T-44,Japan,JPN,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
711,WC-2002,2002 FIFA Men's World Cup,M-2002-47,Poland vs United States,group stage,Group D,1,0,0,0,2002-06-14,20:30,S-172,Daejeon World Cup Stadium,Daejeon,South Korea,T-57,Poland,POL,T-83,United States,USA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
712,WC-2002,2002 FIFA Men's World Cup,M-2002-48,Portugal vs South Korea,group stage,Group D,1,0,0,0,2002-06-14,20:30,S-174,Incheon Munhak Stadium,Incheon,South Korea,T-58,Portugal,PRT,T-71,South Korea,KOR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
713,WC-2002,2002 FIFA Men's World Cup,M-2002-49,Germany vs Paraguay,round of 16,not applicable,0,1,0,0,2002-06-15,15:30,S-176,Jeju World Cup Stadium,Seogwipo,South Korea,T-31,Germany,DEU,T-55,Paraguay,PRY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
714,WC-2002,2002 FIFA Men's World Cup,M-2002-50,Denmark vs England,round of 16,not applicable,0,1,0,0,2002-06-15,20:30,S-121,Niigata Stadium,Niigata,Japan,T-22,Denmark,DNK,T-28,England,ENG,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
715,WC-2002,2002 FIFA Men's World Cup,M-2002-51,Sweden vs Senegal,round of 16,not applicable,0,1,0,0,2002-06-16,15:30,S-122,Ōita Stadium,Ōita,Japan,T-74,Sweden,SWE,T-65,Senegal,SEN,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0
716,WC-2002,2002 FIFA Men's World Cup,M-2002-52,Spain vs Republic of Ireland,round of 16,not applicable,0,1,0,0,2002-06-16,20:30,S-178,Suwon World Cup Stadium,Suwon,South Korea,T-73,Spain,ESP,T-60,Republic of Ireland,IRL,1–1,1,1,0,0,1,1,3–2,3,2,home team win,1,0,0
717,WC-2002,2002 FIFA Men's World Cup,M-2002-53,Mexico vs United States,round of 16,not applicable,0,1,0,0,2002-06-17,15:30,S-175,Jeonju World Cup Stadium,Jeonju,South Korea,T-46,Mexico,MEX,T-83,United States,USA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
718,WC-2002,2002 FIFA Men's World Cup,M-2002-54,Brazil vs Belgium,round of 16,not applicable,0,1,0,0,2002-06-17,20:30,S-119,Kobe Wing Stadium,Kobe,Japan,T-09,Brazil,BRA,T-06,Belgium,BEL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
719,WC-2002,2002 FIFA Men's World Cup,M-2002-55,Japan vs Turkey,round of 16,not applicable,0,1,0,0,2002-06-18,15:30,S-120,Miyagi Stadium,Miyagi,Japan,T-44,Japan,JPN,T-80,Turkey,TUR,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
720,WC-2002,2002 FIFA Men's World Cup,M-2002-56,South Korea vs Italy,round of 16,not applicable,0,1,0,0,2002-06-18,20:30,S-172,Daejeon World Cup Stadium,Daejeon,South Korea,T-71,South Korea,KOR,T-41,Italy,ITA,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0
721,WC-2002,2002 FIFA Men's World Cup,M-2002-57,England vs Brazil,quarter-finals,not applicable,0,1,0,0,2002-06-21,15:30,S-126,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-28,England,ENG,T-09,Brazil,BRA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
722,WC-2002,2002 FIFA Men's World Cup,M-2002-58,Germany vs United States,quarter-finals,not applicable,0,1,0,0,2002-06-21,20:30,S-179,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-31,Germany,DEU,T-83,United States,USA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
723,WC-2002,2002 FIFA Men's World Cup,M-2002-59,Spain vs South Korea,quarter-finals,not applicable,0,1,0,0,2002-06-22,15:30,S-173,Gwangju World Cup Stadium,Gwangju,South Korea,T-73,Spain,ESP,T-71,South Korea,KOR,0–0,0,0,0,0,1,1,3–5,3,5,away team win,0,1,0
724,WC-2002,2002 FIFA Men's World Cup,M-2002-60,Senegal vs Turkey,quarter-finals,not applicable,0,1,0,0,2002-06-22,20:30,S-123,Nagai Stadium,Osaka,Japan,T-65,Senegal,SEN,T-80,Turkey,TUR,0–1,0,1,-1,1,1,0,0-0,0,0,away team win,0,1,0
725,WC-2002,2002 FIFA Men's World Cup,M-2002-61,Germany vs South Korea,semi-finals,not applicable,0,1,0,0,2002-06-25,20:30,S-177,Seoul World Cup Stadium,Seoul,South Korea,T-31,Germany,DEU,T-71,South Korea,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
726,WC-2002,2002 FIFA Men's World Cup,M-2002-62,Brazil vs Turkey,semi-finals,not applicable,0,1,0,0,2002-06-26,20:30,S-124,Saitama Stadium,Saitama,Japan,T-09,Brazil,BRA,T-80,Turkey,TUR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
727,WC-2002,2002 FIFA Men's World Cup,M-2002-63,South Korea vs Turkey,third-place match,not applicable,0,1,0,0,2002-06-29,20:00,S-171,Daegu World Cup Stadium,Daegu,South Korea,T-71,South Korea,KOR,T-80,Turkey,TUR,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0
728,WC-2002,2002 FIFA Men's World Cup,M-2002-64,Germany vs Brazil,final,not applicable,0,1,0,0,2002-06-30,20:00,S-127,International Stadium Yokohama,Yokohama,Japan,T-31,Germany,DEU,T-09,Brazil,BRA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
729,WC-2003,2003 FIFA Women's World Cup,M-2003-01,Norway vs France,group stage,Group B,1,0,0,0,2003-09-20,12:00,S-229,Lincoln Financial Field,Philadelphia,United States,T-53,Norway,NOR,T-30,France,FRA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
730,WC-2003,2003 FIFA Women's World Cup,M-2003-02,Nigeria vs North Korea,group stage,Group A,1,0,0,0,2003-09-20,14:45,S-229,Lincoln Financial Field,Philadelphia,United States,T-50,Nigeria,NGA,T-51,North Korea,PRK,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
731,WC-2003,2003 FIFA Women's World Cup,M-2003-03,Germany vs Canada,group stage,Group C,1,0,0,0,2003-09-20,17:45,S-220,Columbus Crew Stadium,Columbus,United States,T-31,Germany,DEU,T-12,Canada,CAN,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0
732,WC-2003,2003 FIFA Women's World Cup,M-2003-04,Japan vs Argentina,group stage,Group C,1,0,0,0,2003-09-20,20:30,S-220,Columbus Crew Stadium,Columbus,United States,T-44,Japan,JPN,T-03,Argentina,ARG,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0
733,WC-2003,2003 FIFA Women's World Cup,M-2003-05,United States vs Sweden,group stage,Group A,1,0,0,0,2003-09-21,12:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-83,United States,USA,T-74,Sweden,SWE,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
734,WC-2003,2003 FIFA Women's World Cup,M-2003-06,Brazil vs South Korea,group stage,Group B,1,0,0,0,2003-09-21,15:15,S-237,RFK Stadium,"Washington, D.C.",United States,T-09,Brazil,BRA,T-71,South Korea,KOR,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
735,WC-2003,2003 FIFA Women's World Cup,M-2003-07,Australia vs Russia,group stage,Group D,1,0,0,0,2003-09-21,17:30,S-218,Home Depot Center,Carson,United States,T-04,Australia,AUS,T-62,Russia,RUS,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
736,WC-2003,2003 FIFA Women's World Cup,M-2003-08,China vs Ghana,group stage,Group D,1,0,0,0,2003-09-21,20:15,S-218,Home Depot Center,Carson,United States,T-14,China,CHN,T-32,Ghana,GHA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
737,WC-2003,2003 FIFA Women's World Cup,M-2003-09,Norway vs Brazil,group stage,Group B,1,0,0,0,2003-09-24,17:00,S-237,RFK Stadium,"Washington, D.C.",United States,T-53,Norway,NOR,T-09,Brazil,BRA,1–4,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0
738,WC-2003,2003 FIFA Women's World Cup,M-2003-10,Germany vs Japan,group stage,Group C,1,0,0,0,2003-09-24,17:45,S-220,Columbus Crew Stadium,Columbus,United States,T-31,Germany,DEU,T-44,Japan,JPN,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
739,WC-2003,2003 FIFA Women's World Cup,M-2003-11,France vs South Korea,group stage,Group B,1,0,0,0,2003-09-24,19:45,S-237,RFK Stadium,"Washington, D.C.",United States,T-30,France,FRA,T-71,South Korea,KOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
740,WC-2003,2003 FIFA Women's World Cup,M-2003-12,Canada vs Argentina,group stage,Group C,1,0,0,0,2003-09-24,20:30,S-220,Columbus Crew Stadium,Columbus,United States,T-12,Canada,CAN,T-03,Argentina,ARG,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
741,WC-2003,2003 FIFA Women's World Cup,M-2003-13,Ghana vs Russia,group stage,Group D,1,0,0,0,2003-09-25,16:15,S-218,Home Depot Center,Carson,United States,T-32,Ghana,GHA,T-62,Russia,RUS,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
742,WC-2003,2003 FIFA Women's World Cup,M-2003-14,Sweden vs North Korea,group stage,Group A,1,0,0,0,2003-09-25,16:45,S-229,Lincoln Financial Field,Philadelphia,United States,T-74,Sweden,SWE,T-51,North Korea,PRK,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
743,WC-2003,2003 FIFA Women's World Cup,M-2003-15,China vs Australia,group stage,Group D,1,0,0,0,2003-09-25,19:00,S-218,Home Depot Center,Carson,United States,T-14,China,CHN,T-04,Australia,AUS,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
744,WC-2003,2003 FIFA Women's World Cup,M-2003-16,United States vs Nigeria,group stage,Group A,1,0,0,0,2003-09-25,19:30,S-229,Lincoln Financial Field,Philadelphia,United States,T-83,United States,USA,T-50,Nigeria,NGA,5–0,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0
745,WC-2003,2003 FIFA Women's World Cup,M-2003-17,France vs Brazil,group stage,Group B,1,0,0,0,2003-09-27,12:45,S-237,RFK Stadium,"Washington, D.C.",United States,T-30,France,FRA,T-09,Brazil,BRA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
746,WC-2003,2003 FIFA Women's World Cup,M-2003-18,South Korea vs Norway,group stage,Group B,1,0,0,0,2003-09-27,12:45,S-224,Gillette Stadium,Foxborough,United States,T-71,South Korea,KOR,T-53,Norway,NOR,1–7,1,7,-6,6,0,0,0-0,0,0,away team win,0,1,0
747,WC-2003,2003 FIFA Women's World Cup,M-2003-19,Argentina vs Germany,group stage,Group C,1,0,0,0,2003-09-27,15:30,S-237,RFK Stadium,"Washington, D.C.",United States,T-03,Argentina,ARG,T-31,Germany,DEU,1–6,1,6,-5,5,0,0,0-0,0,0,away team win,0,1,0
748,WC-2003,2003 FIFA Women's World Cup,M-2003-20,Canada vs Japan,group stage,Group C,1,0,0,0,2003-09-27,15:30,S-224,Gillette Stadium,Foxborough,United States,T-12,Canada,CAN,T-44,Japan,JPN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
749,WC-2003,2003 FIFA Women's World Cup,M-2003-21,Sweden vs Nigeria,group stage,Group A,1,0,0,0,2003-09-28,13:00,S-220,Columbus Crew Stadium,Columbus,United States,T-74,Sweden,SWE,T-50,Nigeria,NGA,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
750,WC-2003,2003 FIFA Women's World Cup,M-2003-22,North Korea vs United States,group stage,Group A,1,0,0,0,2003-09-28,15:45,S-220,Columbus Crew Stadium,Columbus,United States,T-51,North Korea,PRK,T-83,United States,USA,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
751,WC-2003,2003 FIFA Women's World Cup,M-2003-23,Ghana vs Australia,group stage,Group D,1,0,0,0,2003-09-28,17:15,S-232,PGE Park,Portland,United States,T-32,Ghana,GHA,T-04,Australia,AUS,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
752,WC-2003,2003 FIFA Women's World Cup,M-2003-24,China vs Russia,group stage,Group D,1,0,0,0,2003-09-28,20:00,S-232,PGE Park,Portland,United States,T-14,China,CHN,T-62,Russia,RUS,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
753,WC-2003,2003 FIFA Women's World Cup,M-2003-25,Brazil vs Sweden,quarter-final,not applicable,0,1,0,0,2003-10-01,16:30,S-224,Gillette Stadium,Foxborough,United States,T-09,Brazil,BRA,T-74,Sweden,SWE,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
754,WC-2003,2003 FIFA Women's World Cup,M-2003-26,United States vs Norway,quarter-final,not applicable,0,1,0,0,2003-10-01,19:30,S-224,Gillette Stadium,Foxborough,United States,T-83,United States,USA,T-53,Norway,NOR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
755,WC-2003,2003 FIFA Women's World Cup,M-2003-27,Germany vs Russia,quarter-final,not applicable,0,1,0,0,2003-10-02,16:30,S-232,PGE Park,Portland,United States,T-31,Germany,DEU,T-62,Russia,RUS,7–1,7,1,6,-6,0,0,0-0,0,0,home team win,1,0,0
756,WC-2003,2003 FIFA Women's World Cup,M-2003-28,China vs Canada,quarter-final,not applicable,0,1,0,0,2003-10-02,19:30,S-232,PGE Park,Portland,United States,T-14,China,CHN,T-12,Canada,CAN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
757,WC-2003,2003 FIFA Women's World Cup,M-2003-29,United States vs Germany,semi-final,not applicable,0,1,0,0,2003-10-05,16:30,S-232,PGE Park,Portland,United States,T-83,United States,USA,T-31,Germany,DEU,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
758,WC-2003,2003 FIFA Women's World Cup,M-2003-30,Sweden vs Canada,semi-final,not applicable,0,1,0,0,2003-10-05,19:30,S-232,PGE Park,Portland,United States,T-74,Sweden,SWE,T-12,Canada,CAN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
759,WC-2003,2003 FIFA Women's World Cup,M-2003-31,United States vs Canada,third-place match,not applicable,0,1,0,0,2003-10-11,12:30,S-218,Home Depot Center,Carson,United States,T-83,United States,USA,T-12,Canada,CAN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
760,WC-2003,2003 FIFA Women's World Cup,M-2003-32,Germany vs Sweden,final,not applicable,0,1,0,0,2003-10-12,10:00,S-218,Home Depot Center,Carson,United States,T-31,Germany,DEU,T-74,Sweden,SWE,2–1,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0
761,WC-2006,2006 FIFA Men's World Cup,M-2006-01,Germany vs Costa Rica,group stage,Group A,1,0,0,0,2006-06-09,18:00,S-095,Allianz Arena,Munich,Germany,T-31,Germany,DEU,T-17,Costa Rica,CRI,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0
762,WC-2006,2006 FIFA Men's World Cup,M-2006-02,Poland vs Ecuador,group stage,Group A,1,0,0,0,2006-06-09,21:00,S-087,Arena AufShalke,Gelsenkirchen,Germany,T-57,Poland,POL,T-25,Ecuador,ECU,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
763,WC-2006,2006 FIFA Men's World Cup,M-2006-03,England vs Paraguay,group stage,Group B,1,0,0,0,2006-06-10,15:00,S-086,Waldstadion,Frankfurt,Germany,T-28,England,ENG,T-55,Paraguay,PRY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
764,WC-2006,2006 FIFA Men's World Cup,M-2006-04,Trinidad and Tobago vs Sweden,group stage,Group B,1,0,0,0,2006-06-10,18:00,S-083,Westfalenstadion,Dortmund,Germany,T-78,Trinidad and Tobago,TTO,T-74,Sweden,SWE,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
765,WC-2006,2006 FIFA Men's World Cup,M-2006-05,Argentina vs Ivory Coast,group stage,Group C,1,0,0,0,2006-06-10,21:00,S-089,Volksparkstadion,Hamburg,Germany,T-03,Argentina,ARG,T-42,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
766,WC-2006,2006 FIFA Men's World Cup,M-2006-06,Serbia and Montenegro vs Netherlands,group stage,Group C,1,0,0,0,2006-06-11,15:00,S-092,Zentralstadion,Leipzig,Germany,T-67,Serbia and Montenegro,SCG,T-48,Netherlands,NLD,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
767,WC-2006,2006 FIFA Men's World Cup,M-2006-07,Mexico vs Iran,group stage,Group D,1,0,0,0,2006-06-11,18:00,S-097,Frankenstadion,Nuremberg,Germany,T-46,Mexico,MEX,T-38,Iran,IRN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
768,WC-2006,2006 FIFA Men's World Cup,M-2006-08,Angola vs Portugal,group stage,Group D,1,0,0,0,2006-06-11,21:00,S-082,RheinEnergieStadion,Cologne,Germany,T-02,Angola,AGO,T-58,Portugal,PRT,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0
769,WC-2006,2006 FIFA Men's World Cup,M-2006-09,Australia vs Japan,group stage,Group F,1,0,0,0,2006-06-12,15:00,S-091,Fritz-Walter-Stadion,Kaiserslautern,Germany,T-04,Australia,AUS,T-44,Japan,JPN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
770,WC-2006,2006 FIFA Men's World Cup,M-2006-10,United States vs Czech Republic,group stage,Group E,1,0,0,0,2006-06-12,18:00,S-087,Arena AufShalke,Gelsenkirchen,Germany,T-83,United States,USA,T-20,Czech Republic,CZE,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
771,WC-2006,2006 FIFA Men's World Cup,M-2006-11,Italy vs Ghana,group stage,Group E,1,0,0,0,2006-06-12,21:00,S-090,Niedersachsenstadion,Hanover,Germany,T-41,Italy,ITA,T-32,Ghana,GHA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
772,WC-2006,2006 FIFA Men's World Cup,M-2006-12,South Korea vs Togo,group stage,Group G,1,0,0,0,2006-06-13,15:00,S-086,Waldstadion,Frankfurt,Germany,T-71,South Korea,KOR,T-77,Togo,TGO,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
773,WC-2006,2006 FIFA Men's World Cup,M-2006-13,France vs Switzerland,group stage,Group G,1,0,0,0,2006-06-13,18:00,S-099,Neckarstadion,Stuttgart,Germany,T-30,France,FRA,T-75,Switzerland,CHE,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
774,WC-2006,2006 FIFA Men's World Cup,M-2006-14,Brazil vs Croatia,group stage,Group F,1,0,0,0,2006-06-13,21:00,S-080,Olympiastadion,Berlin,Germany,T-09,Brazil,BRA,T-18,Croatia,HRV,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
775,WC-2006,2006 FIFA Men's World Cup,M-2006-15,Spain vs Ukraine,group stage,Group H,1,0,0,0,2006-06-14,15:00,S-092,Zentralstadion,Leipzig,Germany,T-73,Spain,ESP,T-81,Ukraine,UKR,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0
776,WC-2006,2006 FIFA Men's World Cup,M-2006-16,Tunisia vs Saudi Arabia,group stage,Group H,1,0,0,0,2006-06-14,18:00,S-095,Allianz Arena,Munich,Germany,T-79,Tunisia,TUN,T-63,Saudi Arabia,SAU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
777,WC-2006,2006 FIFA Men's World Cup,M-2006-17,Germany vs Poland,group stage,Group A,1,0,0,0,2006-06-14,21:00,S-083,Westfalenstadion,Dortmund,Germany,T-31,Germany,DEU,T-57,Poland,POL,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
778,WC-2006,2006 FIFA Men's World Cup,M-2006-18,Ecuador vs Costa Rica,group stage,Group A,1,0,0,0,2006-06-15,15:00,S-089,Volksparkstadion,Hamburg,Germany,T-25,Ecuador,ECU,T-17,Costa Rica,CRI,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0
779,WC-2006,2006 FIFA Men's World Cup,M-2006-19,England vs Trinidad and Tobago,group stage,Group B,1,0,0,0,2006-06-15,18:00,S-097,Frankenstadion,Nuremberg,Germany,T-28,England,ENG,T-78,Trinidad and Tobago,TTO,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
780,WC-2006,2006 FIFA Men's World Cup,M-2006-20,Sweden vs Paraguay,group stage,Group B,1,0,0,0,2006-06-15,21:00,S-080,Olympiastadion,Berlin,Germany,T-74,Sweden,SWE,T-55,Paraguay,PRY,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0
781,WC-2006,2006 FIFA Men's World Cup,M-2006-21,Argentina vs Serbia and Montenegro,group stage,Group C,1,0,0,0,2006-06-16,15:00,S-087,Arena AufShalke,Gelsenkirchen,Germany,T-03,Argentina,ARG,T-67,Serbia and Montenegro,SCG,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0
782,WC-2006,2006 FIFA Men's World Cup,M-2006-22,Netherlands vs Ivory Coast,group stage,Group C,1,0,0,0,2006-06-16,18:00,S-099,Neckarstadion,Stuttgart,Germany,T-48,Netherlands,NLD,T-42,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
783,WC-2006,2006 FIFA Men's World Cup,M-2006-23,Mexico vs Angola,group stage,Group D,1,0,0,0,2006-06-16,21:00,S-090,Niedersachsenstadion,Hanover,Germany,T-46,Mexico,MEX,T-02,Angola,AGO,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
784,WC-2006,2006 FIFA Men's World Cup,M-2006-24,Portugal vs Iran,group stage,Group D,1,0,0,0,2006-06-17,15:00,S-086,Waldstadion,Frankfurt,Germany,T-58,Portugal,PRT,T-38,Iran,IRN,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
785,WC-2006,2006 FIFA Men's World Cup,M-2006-25,Czech Republic vs Ghana,group stage,Group E,1,0,0,0,2006-06-17,18:00,S-082,RheinEnergieStadion,Cologne,Germany,T-20,Czech Republic,CZE,T-32,Ghana,GHA,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
786,WC-2006,2006 FIFA Men's World Cup,M-2006-26,Italy vs United States,group stage,Group E,1,0,0,0,2006-06-17,21:00,S-091,Fritz-Walter-Stadion,Kaiserslautern,Germany,T-41,Italy,ITA,T-83,United States,USA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
787,WC-2006,2006 FIFA Men's World Cup,M-2006-27,Japan vs Croatia,group stage,Group F,1,0,0,0,2006-06-18,15:00,S-097,Frankenstadion,Nuremberg,Germany,T-44,Japan,JPN,T-18,Croatia,HRV,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1
788,WC-2006,2006 FIFA Men's World Cup,M-2006-28,Brazil vs Australia,group stage,Group F,1,0,0,0,2006-06-18,18:00,S-095,Allianz Arena,Munich,Germany,T-09,Brazil,BRA,T-04,Australia,AUS,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
789,WC-2006,2006 FIFA Men's World Cup,M-2006-29,France vs South Korea,group stage,Group G,1,0,0,0,2006-06-18,21:00,S-092,Zentralstadion,Leipzig,Germany,T-30,France,FRA,T-71,South Korea,KOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
790,WC-2006,2006 FIFA Men's World Cup,M-2006-30,Togo vs Switzerland,group stage,Group G,1,0,0,0,2006-06-19,15:00,S-083,Westfalenstadion,Dortmund,Germany,T-77,Togo,TGO,T-75,Switzerland,CHE,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0
791,WC-2006,2006 FIFA Men's World Cup,M-2006-31,Saudi Arabia vs Ukraine,group stage,Group H,1,0,0,0,2006-06-19,18:00,S-089,Volksparkstadion,Hamburg,Germany,T-63,Saudi Arabia,SAU,T-81,Ukraine,UKR,0–4,0,4,-4,4,0,0,0-0,0,0,away team win,0,1,0
792,WC-2006,2006 FIFA Men's World Cup,M-2006-32,Spain vs Tunisia,group stage,Group H,1,0,0,0,2006-06-19,21:00,S-099,Neckarstadion,Stuttgart,Germany,T-73,Spain,ESP,T-79,Tunisia,TUN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0
793,WC-2006,2006 FIFA Men's World Cup,M-2006-33,Costa Rica vs Poland,group stage,Group A,1,0,0,0,2006-06-20,16:00,S-090,Niedersachsenstadion,Hanover,Germany,T-17,Costa Rica,CRI,T-57,Poland,POL,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0
794,WC-2006,2006 FIFA Men's World Cup,M-2006-34,Ecuador vs Germany,group stage,Group A,1,0,0,0,2006-06-20,16:00,S-080,Olympiastadion,Berlin,Germany,T-25,Ecuador,ECU,T-31,Germany,DEU,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0
795,WC-2006,2006 FIFA Men's World Cup,M-2006-35,Paraguay vs Trinidad and Tobago,group stage,Group B,1,0,0,0,2006-06-20,21:00,S-091,Fritz-Walter-Stadion,Kaiserslautern,Germany,T-55,Paraguay,PRY,T-78,Trinidad and Tobago,TTO,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0
796,WC-2006,2006 FIFA Men's World Cup,M-2006-36,Sweden vs England,group stage,Group B,1,0,0,0,2006-06-20,21:00,S-082,RheinEnergieStadion,Cologne,Germany,T-74,Sweden,SWE,T-28,England,ENG,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1
797,WC-2006,2006 FIFA Men's World Cup,M-2006-37,Iran vs Angola,group stage,Group D,1,0,0,0,2006-06-21,16:00,S-092,Zentralstadion,Leipzig,Germany,T-38,Iran,IRN,T-02,Angola,AGO,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1
798,WC-2006,2006 FIFA Men's World Cup,M-2006-38,Portugal vs Mexico,group stage,Group D,1,0,0,0,2006-06-21,16:00,S-087,Arena AufShalke,Gelsenkirchen,Germany,T-58,Portugal,PRT,T-46,Mexico,MEX,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0
