team_name,player_name,given_name,family_name,player_wikipedia_link
Mexico,Alberto Baeza,Alberto,Baeza,https://en.wikipedia.org/wiki/Alberto_Baeza
Uruguay,Alberto Cardaccio,Alberto,Cardaccio,https://en.wikipedia.org/wiki/Alberto_Cardaccio
Argentina,Alberto Chividini,Alberto,Chividini,https://en.wikipedia.org/wiki/Alberto_Chividini
Peru,Alberto Denegri,Alberto,Denegri,https://en.wikipedia.org/wiki/Alberto_Denegri
Portugal,Alberto Festa,Alberto,Festa,https://en.wikipedia.org/wiki/Alberto_Festa
Chile,Alberto Fouilloux,Alberto,Fouilloux,https://en.wikipedia.org/wiki/Alberto_Fouilloux
Argentina,Alberto Galateo,Alberto,Galateo,https://en.wikipedia.org/wiki/Alberto_Galateo
Peru,Alberto Gallardo,Alberto,Gallardo,https://en.wikipedia.org/wiki/Alberto_Gallardo
Mexico,Alberto García Aspe,Alberto,García Aspe,https://en.wikipedia.org/wiki/Alberto_Garc%C3%ADa_Aspe
Italy,Alberto Gilardino,Alberto,Gilardino,https://en.wikipedia.org/wiki/Alberto_Gilardino
Uruguay,Alberto Gómez,Alberto,Gómez,https://en.wikipedia.org/wiki/Alberto_G%C3%B3mez_(Uruguayan_footballer)
Argentina,Alberto González,Alberto,González,https://en.wikipedia.org/wiki/Alberto_Mario_Gonz%C3%A1lez
Paraguay,Alberto González,Alberto,González,https://en.wikipedia.org/wiki/Alberto_Gonz%C3%A1lez_Gonzalito
Spain,Alberto Górriz,Alberto,Górriz,https://en.wikipedia.org/wiki/Alberto_G%C3%B3rriz
Argentina,Alberto Mariotti,Alberto,Mariotti,https://en.wikipedia.org/wiki/Alberto_Mariotti
Mexico,Alberto Medina,Alberto,Medina,https://en.wikipedia.org/wiki/Alberto_Medina
Chile,Alberto Quintano,Alberto,Quintano,https://en.wikipedia.org/wiki/Alberto_Quintano
Mexico,Alberto Rodríguez,Alberto,Rodríguez,https://en.wikipedia.org/wiki/Alberto_Rodr%C3%ADguez_(Mexican_footballer)
Peru,Alberto Rodríguez,Alberto,Rodríguez,https://en.wikipedia.org/wiki/Alberto_Junior_Rodr%C3%ADguez
Argentina,Alberto Sainz,Alberto,Sainz,https://en.wikipedia.org/wiki/Alberto_Sainz
Peru,Alberto Soria,Alberto,Soria,https://en.wikipedia.org/wiki/Alberto_Soria
Argentina,Alberto Tarantini,Alberto,Tarantini,https://en.wikipedia.org/wiki/Alberto_Tarantini
Chile,Alberto Valentini,Alberto,Valentini,https://en.wikipedia.org/wiki/Alberto_Valentini
El Salvador,Alberto Villalta,Alberto,Villalta,https://en.wikipedia.org/wiki/Alberto_Villalta
Sweden,Albin Ekdal,Albin,Ekdal,https://en.wikipedia.org/wiki/Albin_Ekdal
Germany,Albin Kitzinger,Albin,Kitzinger,https://en.wikipedia.org/wiki/Albin_Kitzinger
Uruguay,Alcides Ghiggia,Alcides,Ghiggia,https://en.wikipedia.org/wiki/Alcides_Ghiggia
Brazil,Alcindo,not applicable,Alcindo,https://en.wikipedia.org/wiki/Alcindo_Martha_de_Freitas
Brazil,Aldair,not applicable,Aldair,https://en.wikipedia.org/wiki/Aldair
Paraguay,Aldo Bobadilla,Aldo,Bobadilla,https://en.wikipedia.org/wiki/Aldo_Bobadilla
Italy,Aldo Campatelli,Aldo,Campatelli,https://en.wikipedia.org/wiki/Aldo_Campatelli
Peru,Aldo Corzo,Aldo,Corzo,https://en.wikipedia.org/wiki/Aldo_Corzo
Italy,Aldo Donati,Aldo,Donati,https://en.wikipedia.org/wiki/Aldo_Donati
United States,Aldo Donelli,Aldo,Donelli,https://en.wikipedia.org/wiki/Aldo_Donelli
Italy,Aldo Maldera,Aldo,Maldera,https://en.wikipedia.org/wiki/Aldo_Maldera
Italy,Aldo Olivieri,Aldo,Olivieri,https://en.wikipedia.org/wiki/Aldo_Olivieri
Argentina,Aldo Poy,Aldo,Poy,https://en.wikipedia.org/wiki/Aldo_Poy
Italy,Aldo Serena,Aldo,Serena,https://en.wikipedia.org/wiki/Aldo_Serena
Spain,Alejandro Balde,Alejandro,Balde,https://en.wikipedia.org/wiki/Alejandro_Balde
United States,Alejandro Bedoya,Alejandro,Bedoya,https://en.wikipedia.org/wiki/Alejandro_Bedoya
Mexico,Alejandro Domínguez,Alejandro,Domínguez,https://en.wikipedia.org/wiki/Alejandro_Dom%C3%ADnguez_(Mexican_footballer)
Uruguay,Alejandro Lembo,Alejandro,Lembo,https://en.wikipedia.org/wiki/Alejandro_Lembo
Argentina,Alejandro Mancuso,Alejandro,Mancuso,https://en.wikipedia.org/wiki/Alejandro_Mancuso
Argentina,Alejandro Scopelli,Alejandro,Scopelli,https://en.wikipedia.org/wiki/Alejandro_Scopelli
Peru,Alejandro Villanueva,Alejandro,Villanueva,https://en.wikipedia.org/wiki/Alejandro_Villanueva
Yugoslavia,Aleksandar Atanacković,Aleksandar,Atanacković,https://en.wikipedia.org/wiki/Aleksandar_Atanackovi%C4%87_(footballer_born_1920)
Yugoslavia,Aleksandar Ivoš,Aleksandar,Ivoš,https://en.wikipedia.org/wiki/Aleksandar_Ivo%C5%A1
Serbia,Aleksandar Kolarov,Aleksandar,Kolarov,https://en.wikipedia.org/wiki/Aleksandar_Kolarov
Bulgaria,Aleksandar Kostov,Aleksandar,Kostov,https://en.wikipedia.org/wiki/Aleksandar_Kostov
Serbia,Aleksandar Luković,Aleksandar,Luković,https://en.wikipedia.org/wiki/Aleksandar_Lukovi%C4%87
Bulgaria,Aleksandar Markov,Aleksandar,Markov,https://en.wikipedia.org/wiki/Aleksandar_Markov
Serbia,Aleksandar Mitrović,Aleksandar,Mitrović,https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87_(footballer)
Serbia,Aleksandar Mitrović,Aleksandar,Mitrović,https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87
Serbia,Aleksandar Mitrović,Aleksandar,Mitrović,https://en.wikipedia.org/wiki/Aleksandar_Mitrovi%C4%87
Yugoslavia,Aleksandar Petaković,Aleksandar,Petaković,https://en.wikipedia.org/wiki/Aleksandar_Petakovi%C4%87
Serbia,Aleksandar Prijović,Aleksandar,Prijović,https://en.wikipedia.org/wiki/Aleksandar_Prijovi%C4%87
Slovenia,Aleksandar Radosavljević,Aleksandar,Radosavljević,"https://en.wikipedia.org/wiki/Aleksandar_Radosavljevi%C4%87_(footballer,_born_1979)"
Bulgaria,Aleksandar Shalamanov,Aleksandar,Shalamanov,https://en.wikipedia.org/wiki/Aleksandar_Shalamanov
Yugoslavia,Aleksandar Tirnanić,Aleksandar,Tirnanić,https://en.wikipedia.org/wiki/Aleksandar_Tirnani%C4%87
Slovenia,Aleksander Knavs,Aleksander,Knavs,https://en.wikipedia.org/wiki/Aleksander_Knavs
Slovenia,Aleksander Šeliga,Aleksander,Šeliga,https://en.wikipedia.org/wiki/Aleksander_%C5%A0eliga
"Soviet Union, Russia",Aleksandr Borodyuk,Aleksandr,Borodyuk,https://en.wikipedia.org/wiki/Aleksandr_Borodyuk
Soviet Union,Aleksandr Bubnov,Aleksandr,Bubnov,https://en.wikipedia.org/wiki/Aleksandr_Bubnov
Soviet Union,Aleksandr Chivadze,Aleksandr,Chivadze,https://en.wikipedia.org/wiki/Aleksandr_Chivadze
Russia,Aleksandr Filimonov,Aleksandr,Filimonov,https://en.wikipedia.org/wiki/Aleksandr_Filimonov
Russia,Aleksandr Golovin,Aleksandr,Golovin,https://en.wikipedia.org/wiki/Aleksandr_Golovin_(footballer)
Soviet Union,Aleksandr Ivanov,Aleksandr,Ivanov,"https://en.wikipedia.org/wiki/Aleksandr_Ivanov_(footballer,_born_1928)"
Russia,Aleksandr Kerzhakov,Aleksandr,Kerzhakov,https://en.wikipedia.org/wiki/Aleksandr_Kerzhakov
Russia,Aleksandr Kokorin,Aleksandr,Kokorin,https://en.wikipedia.org/wiki/Aleksandr_Kokorin
Russia,Aleksandr Mostovoi,Aleksandr,Mostovoi,https://en.wikipedia.org/wiki/Aleksandr_Mostovoi
Russia,Aleksandr Samedov,Aleksandr,Samedov,https://en.wikipedia.org/wiki/Aleksandr_Samedov
Soviet Union,Aleksandr Uvarov,Aleksandr,Uvarov,https://en.wikipedia.org/wiki/Aleksandr_Uvarov_(footballer)
Russia,Aleksandr Yerokhin,Aleksandr,Yerokhin,https://en.wikipedia.org/wiki/Aleksandr_Yerokhin
Soviet Union,Aleksandr Zavarov,Aleksandr,Zavarov,https://en.wikipedia.org/wiki/Aleksandr_Zavarov
Russia,Aleksei Ionov,Aleksei,Ionov,https://en.wikipedia.org/wiki/Aleksei_Ionov
Russia,Aleksei Kozlov,Aleksei,Kozlov,https://en.wikipedia.org/wiki/Aleksei_Anatolyevich_Kozlov
Soviet Union,Aleksei Mamykin,Aleksei,Mamykin,https://en.wikipedia.org/wiki/Aleksei_Mamykin
Russia,Aleksei Miranchuk,Aleksei,Miranchuk,https://en.wikipedia.org/wiki/Aleksei_Miranchuk
Brazil,Alemão,not applicable,Alemão,"https://en.wikipedia.org/wiki/Alem%C3%A3o_(footballer,_born_1961)"
"Yugoslavia, Croatia",Alen Bokšić,Alen,Bokšić,https://en.wikipedia.org/wiki/Alen_Bok%C5%A1i%C4%87
Slovenia,Aleš Čeh,Aleš,Čeh,https://en.wikipedia.org/wiki/Ale%C5%A1_%C4%8Ceh
Italy,Alessandro Altobelli,Alessandro,Altobelli,https://en.wikipedia.org/wiki/Alessandro_Altobelli
Italy,Alessandro Costacurta,Alessandro,Costacurta,https://en.wikipedia.org/wiki/Alessandro_Costacurta
Italy,Alessandro Del Piero,Alessandro,Del Piero,https://en.wikipedia.org/wiki/Alessandro_Del_Piero
Switzerland,Alessandro Frigerio,Alessandro,Frigerio,https://en.wikipedia.org/wiki/Alessandro_Frigerio
Italy,Alessandro Nesta,Alessandro,Nesta,https://en.wikipedia.org/wiki/Alessandro_Nesta
Japan,Alessandro Santos,Alessandro,Santos,https://en.wikipedia.org/wiki/Alessandro_Santos
Italy,Alessio Cerci,Alessio,Cerci,https://en.wikipedia.org/wiki/Alessio_Cerci
Ecuador,Álex Aguinaga,Álex,Aguinaga,https://en.wikipedia.org/wiki/%C3%81lex_Aguinaga
Nigeria,Alex Iwobi,Alex,Iwobi,https://en.wikipedia.org/wiki/Alex_Iwobi
Scotland,Alex McLeish,Alex,McLeish,https://en.wikipedia.org/wiki/Alex_McLeish
England,Alex Oxlade-Chamberlain,Alex,Oxlade-Chamberlain,https://en.wikipedia.org/wiki/Alex_Oxlade-Chamberlain
Scotland,Alex Parker,Alex,Parker,https://en.wikipedia.org/wiki/Alex_Parker
Panama,Álex Rodríguez,Álex,Rodríguez,https://en.wikipedia.org/wiki/%C3%81lex_Rodr%C3%ADguez_(Panamanian_footballer)
Brazil,Alex Sandro,Alex,Sandro,https://en.wikipedia.org/wiki/Alex_Sandro
Scotland,Alex Scott,Alex,Scott,https://en.wikipedia.org/wiki/Alex_Scott_(footballer_born_1937)
Cameroon,Alex Song,Alex,Song,https://en.wikipedia.org/wiki/Alex_Song
England,Alex Stepney,Alex,Stepney,https://en.wikipedia.org/wiki/Alex_Stepney
Ghana,Alex Tachie-Mensah,Alex,Tachie-Mensah,https://en.wikipedia.org/wiki/Alex_Tachie-Mensah
Brazil,Alex Telles,Alex,Telles,https://en.wikipedia.org/wiki/Alex_Telles
France,Alex Thépot,Alex,Thépot,https://en.wikipedia.org/wiki/Alex_Th%C3%A9pot
Australia,Alex Wilkinson,Alex,Wilkinson,https://en.wikipedia.org/wiki/Alex_Wilkinson
Scotland,Alex Wilson,Alex,Wilson,https://en.wikipedia.org/wiki/Alex_Wilson_(footballer_born_1933)
Denmark,Alexander Bah,Alexander,Bah,https://en.wikipedia.org/wiki/Alexander_Bah
Ghana,Alexander Djiku,Alexander,Djiku,https://en.wikipedia.org/wiki/Alexander_Djiku
Ecuador,Alexander Domínguez,Alexander,Domínguez,https://en.wikipedia.org/wiki/Alexander_Dom%C3%ADnguez
Switzerland,Alexander Frei,Alexander,Frei,https://en.wikipedia.org/wiki/Alexander_Frei
Czechoslovakia,Alexander Horváth,Alexander,Horváth,https://en.wikipedia.org/wiki/Alexander_Horv%C3%A1th
Colombia,Alexander Mejía,Alexander,Mejía,https://en.wikipedia.org/wiki/Alexander_Mej%C3%ADa
Czechoslovakia,Alexander Vencel,Alexander,Vencel,https://en.wikipedia.org/wiki/Alexander_Vencel_(born_1944)
United States,Alexander Wood,Alexander,Wood,https://en.wikipedia.org/wiki/Alexander_Wood_(soccer)
Portugal,Alexandre Baptista,Alexandre,Baptista,https://en.wikipedia.org/wiki/Alexandre_Baptista
Belgium,Alexandre Czerniatynski,Alexandre,Czerniatynski,https://en.wikipedia.org/wiki/Alexandre_Czerniatynski
Costa Rica,Alexandre Guimarães,Alexandre,Guimarães,https://en.wikipedia.org/wiki/Alexandre_Guimar%C3%A3es
France,Alexandre Villaplane,Alexandre,Villaplane,https://en.wikipedia.org/wiki/Alexandre_Villaplane
Greece,Alexandros Tziolis,Alexandros,Tziolis,https://en.wikipedia.org/wiki/Alexandros_Tziolis
Greece,Alexandros Tzorvas,Alexandros,Tzorvas,https://en.wikipedia.org/wiki/Alexandros_Tzorvas
Romania,Alexandru Cuedan,Alexandru,Cuedan,https://en.wikipedia.org/wiki/Alexandru_Cuedan
Romania,Alexandru Neagu,Alexandru,Neagu,https://en.wikipedia.org/wiki/Alexandru_Neagu
Soviet Union,Alexey Korneyev,Alexey,Korneyev,https://en.wikipedia.org/wiki/Alexey_Korneyev
Russia,Alexey Smertin,Alexey,Smertin,https://en.wikipedia.org/wiki/Alexey_Smertin
United States,Alexi Lalas,Alexi,Lalas,https://en.wikipedia.org/wiki/Alexi_Lalas
Greece,Alexis Alexandris,Alexis,Alexandris,https://en.wikipedia.org/wiki/Alexis_Alexandris
Greece,Alexis Alexiou,Alexis,Alexiou,https://en.wikipedia.org/wiki/Alexandros_Alexiou
Greece,Alexis Alexoudis,Alexis,Alexoudis,https://en.wikipedia.org/wiki/Alexis_Alexoudis
Belgium,Alexis Chantraine,Alexis,Chantraine,https://en.wikipedia.org/wiki/Alexis_Chantraine
Argentina,Alexis Mac Allister,Alexis,Mac Allister,https://en.wikipedia.org/wiki/Alexis_Mac_Allister
Colombia,Alexis Mendoza,Alexis,Mendoza,https://en.wikipedia.org/wiki/Alexis_Mendoza
Chile,Alexis Sánchez,Alexis,Sánchez,https://en.wikipedia.org/wiki/Alexis_S%C3%A1nchez
Mexico,Alexis Vega,Alexis,Vega,"https://en.wikipedia.org/wiki/Alexis_Vega_(footballer,_born_1997)"
Norway,Alf Martinsen,Alf,Martinsen,https://en.wikipedia.org/wiki/Alf_Martinsen
Northern Ireland,Alf McMichael,Alf,McMichael,https://en.wikipedia.org/wiki/Alf_McMichael
England,Alf Ramsey,Alf,Ramsey,https://en.wikipedia.org/wiki/Alf_Ramsey
Norway,Alf-Inge Håland,Alf-Inge,Håland,https://en.wikipedia.org/wiki/Alf-Inge_H%C3%A5land
Belgium,Alfons De Winter,Alfons,De Winter,https://en.wikipedia.org/wiki/Alfons_De_Winter
Belgium,Alfons Peeters,Alfons,Peeters,https://en.wikipedia.org/wiki/Alfons_Peeters
Belgium,Alfons Van Brandt,Alfons,Van Brandt,https://en.wikipedia.org/wiki/Alfons_Van_Brandt
Spain,Alfonso,not applicable,Alfonso,https://en.wikipedia.org/wiki/Alfonso_P%C3%A9rez
Uruguay,Alfonso Domínguez,Alfonso,Domínguez,https://en.wikipedia.org/wiki/Alfonso_Dom%C3%ADnguez
Chile,Alfonso Lara,Alfonso,Lara,https://en.wikipedia.org/wiki/Alfonso_Lara
Argentina,Alfonso Lorenzo,Alfonso,Lorenzo,https://en.wikipedia.org/wiki/Alfonso_Lorenzo
Mexico,Alfonso Montemayor,Alfonso,Montemayor,https://en.wikipedia.org/wiki/Alfonso_Montemayor
Ecuador,Alfonso Obregón,Alfonso,Obregón,https://en.wikipedia.org/wiki/Alfonso_Obreg%C3%B3n
Mexico,Alfonso Portugal,Alfonso,Portugal,https://en.wikipedia.org/wiki/Alfonso_Portugal
Spain,Alfonso Silva,Alfonso,Silva,https://en.wikipedia.org/wiki/Alfonso_Silva_Placeres
France,Alfred Aston,Alfred,Aston,https://en.wikipedia.org/wiki/Alfred_Aston
Switzerland,Alfred Bickel,Alfred,Bickel,https://en.wikipedia.org/wiki/Alfred_Bickel
Romania,Alfred Eisenbeisser,Alfred,Eisenbeisser,https://en.wikipedia.org/wiki/Alfred_Eisenbeisser
Iceland,Alfreð Finnbogason,Alfreð,Finnbogason,https://en.wikipedia.org/wiki/Alfre%C3%B0_Finnbogason
Senegal,Alfred Gomis,Alfred,Gomis,https://en.wikipedia.org/wiki/Alfred_Gomis
Austria,Alfred Hörtnagl,Alfred,Hörtnagl,https://en.wikipedia.org/wiki/Alfred_H%C3%B6rtnagl
Switzerland,Alfred Jäck,Alfred,Jäck,https://en.wikipedia.org/wiki/Alfred_J%C3%A4ck
West Germany,Alfred Kelbassa,Alfred,Kelbassa,https://en.wikipedia.org/wiki/Alfred_Kelbassa
Austria,Alfred Körner,Alfred,Körner,https://en.wikipedia.org/wiki/Alfred_K%C3%B6rner
Senegal,Alfred N'Diaye,Alfred,N'Diaye,https://en.wikipedia.org/wiki/Alfred_N%27Diaye
West Germany,Alfred Pfaff,Alfred,Pfaff,https://en.wikipedia.org/wiki/Alfred_Pfaff
South Africa,Alfred Phiri,Alfred,Phiri,https://en.wikipedia.org/wiki/Alfred_Phiri
Austria,Alfred Teinitzer,Alfred,Teinitzer,https://en.wikipedia.org/wiki/Alfred_Teinitzer
Brazil,Alfredo,not applicable,Alfredo,https://en.wikipedia.org/wiki/Alfredo_Ramos_dos_Santos
Brazil,Alfredo,not applicable,Alfredo,https://en.wikipedia.org/wiki/Alfredo_Mostarda_Filho
Brazil,Alfredo,not applicable,Alfredo,https://en.wikipedia.org/wiki/Alfredo_Ramos_(Brazilian_footballer)
Mexico,Alfredo del Águila,Alfredo,del Águila,https://en.wikipedia.org/wiki/Alfredo_del_Aguila
Argentina,Alfredo Devincenzi,Alfredo,Devincenzi,https://en.wikipedia.org/wiki/Alfredo_Devincenzi
Spain,Alfredo Di Stéfano,Alfredo,Di Stéfano,https://en.wikipedia.org/wiki/Alfredo_Di_St%C3%A9fano
Italy,Alfredo Foni,Alfredo,Foni,https://en.wikipedia.org/wiki/Alfredo_Foni
Mexico,Alfredo Hernández,Alfredo,Hernández,"https://en.wikipedia.org/wiki/Alfredo_Hern%C3%A1ndez_(footballer,_born_1935)"
Paraguay,Alfredo Mendoza,Alfredo,Mendoza,https://en.wikipedia.org/wiki/Alfredo_Mendoza
Argentina,Alfredo Pérez,Alfredo,Pérez,https://en.wikipedia.org/wiki/Alfredo_P%C3%A9rez_(footballer)
Peru,Alfredo Quesada,Alfredo,Quesada,https://en.wikipedia.org/wiki/Alfredo_Quesada
Argentina,Alfredo Rojas,Alfredo,Rojas,https://en.wikipedia.org/wiki/Alfredo_Rojas_(Argentine_footballer)
Mexico,Alfredo Talavera,Alfredo,Talavera,https://en.wikipedia.org/wiki/Alfredo_Talavera
Mexico,Alfredo Tena,Alfredo,Tena,https://en.wikipedia.org/wiki/Alfredo_Tena
Mexico,Alfredo Torres,Alfredo,Torres,https://en.wikipedia.org/wiki/Alfredo_Torres
Mexico,Alfredo Viejo Sánchez,Alfredo Viejo,Sánchez,https://en.wikipedia.org/wiki/Alfredo_Viejo_S%C3%A1nchez
Tunisia,Ali Abdi,Ali,Abdi,https://en.wikipedia.org/wiki/Ali_Abdi_(footballer)
Iran,Ali Akbar Ostad-Asadi,Ali Akbar,Ostad-Asadi,https://en.wikipedia.org/wiki/Ali_Akbar_Ostad-Asadi
Saudi Arabia,Ali Al-Bulaihi,Ali,Al-Bulaihi,https://en.wikipedia.org/wiki/Ali_Al-Bulaihi
Saudi Arabia,Ali Al-Hassan,Ali,Al-Hassan,https://en.wikipedia.org/wiki/Ali_Al-Hassan
Qatar,Ali Assadalla,Ali,Assadalla,https://en.wikipedia.org/wiki/Ali_Assadalla
Algeria,Ali Bencheikh,Ali,Bencheikh,https://en.wikipedia.org/wiki/Ali_Bencheikh
Turkey,Ali Beratlıgil,Ali,Beratlıgil,https://en.wikipedia.org/wiki/Ali_Beratl%C4%B1gil
Tunisia,Ali Boumnijel,Ali,Boumnijel,https://en.wikipedia.org/wiki/Ali_Boumnijel
Iran,Ali Daei,Ali,Daei,https://en.wikipedia.org/wiki/Ali_Daei
Egypt,Ali El-Kaf,Ali,El-Kaf,https://en.wikipedia.org/wiki/Ali_El-Kaf
Morocco,Ali Elkhattabi,Ali,Elkhattabi,https://en.wikipedia.org/wiki/Ali_Elkhattabi
Algeria,Ali Fergani,Ali,Fergani,https://en.wikipedia.org/wiki/Ali_Fergani
Egypt,Ali Gabr,Ali,Gabr,https://en.wikipedia.org/wiki/Ali_Gabr
Iran,Ali Gholizadeh,Ali,Gholizadeh,https://en.wikipedia.org/wiki/Ali_Gholizadeh
Iraq,Ali Hussein Shihab,Ali,Hussein Shihab,https://en.wikipedia.org/wiki/Ali_Hussein_Shihab
Tunisia,Ali Kaabi,Ali,Kaabi,https://en.wikipedia.org/wiki/Ali_Kaabi
Iran,Ali Karimi,Ali,Karimi,https://en.wikipedia.org/wiki/Ali_Karimi
Iran,Ali Karimi,Ali,Karimi,"https://en.wikipedia.org/wiki/Ali_Karimi_(footballer,_born_1994)"
Iran,Ali Latifi,Ali,Latifi,https://en.wikipedia.org/wiki/Ali_Latifi
Tunisia,Ali Maâloul,Ali,Maâloul,https://en.wikipedia.org/wiki/Ali_Ma%C3%A2loul
Iran,Ali Parvin,Ali,Parvin,https://en.wikipedia.org/wiki/Ali_Parvin
Iran,Ali Reza Ghesghayan,Ali Reza,Ghesghayan,https://en.wikipedia.org/wiki/Ali_Reza_Ghesghayan
Iran,Ali Shojaei,Ali,Shojaei,https://en.wikipedia.org/wiki/Ali_Shojaei
United Arab Emirates,Ali Thani Jumaa,Ali Thani,Jumaa,https://en.wikipedia.org/wiki/Ali_Thani_Jumaa
Tunisia,Ali Zitouni,Ali,Zitouni,https://en.wikipedia.org/wiki/Ali_Zitouni
Ghana,Alidu Seidu,Alidu,Seidu,https://en.wikipedia.org/wiki/Alidu_Seidu
Senegal,Aliou Cissé,Aliou,Cissé,https://en.wikipedia.org/wiki/Aliou_Ciss%C3%A9
Cameroon,Alioum Boukar,Alioum,Boukar,https://en.wikipedia.org/wiki/Alioum_Boukar
Iran,Alireza Beiranvand,Alireza,Beiranvand,https://en.wikipedia.org/wiki/Alireza_Beiranvand
Iran,Alireza Haghighi,Alireza,Haghighi,https://en.wikipedia.org/wiki/Alireza_Haghighi
Iran,Alireza Jahanbakhsh,Alireza,Jahanbakhsh,https://en.wikipedia.org/wiki/Alireza_Jahanbakhsh
Iran,Alireza Mansourian,Alireza,Mansourian,https://en.wikipedia.org/wiki/Alireza_Mansourian
Brazil,Alisson,not applicable,Alisson,https://en.wikipedia.org/wiki/Alisson
Canada,Alistair Johnston,Alistair,Johnston,https://en.wikipedia.org/wiki/Alistair_Johnston
Croatia,Aljoša Asanović,Aljoša,Asanović,https://en.wikipedia.org/wiki/Aljo%C5%A1a_Asanovi%C4%87
Morocco,Allal Ben Kassou,Allal,Ben Kassou,https://en.wikipedia.org/wiki/Allal_Ben_Kassou
New Zealand,Allan Boath,Allan,Boath,https://en.wikipedia.org/wiki/Allan_Boath
Scotland,Allan Brown,Allan,Brown,"https://en.wikipedia.org/wiki/Allan_Brown_(footballer,_born_1926)"
England,Allan Clarke,Allan,Clarke,https://en.wikipedia.org/wiki/Allan_Clarke_(footballer)
Scotland,Allan Evans,Allan,Evans,https://en.wikipedia.org/wiki/Allan_Evans_(footballer)
Australia,Allan Maher,Allan,Maher,https://en.wikipedia.org/wiki/Allan_Maher
Denmark,Allan Nielsen,Allan,Nielsen,https://en.wikipedia.org/wiki/Allan_Nielsen
Cameroon,Allan Nyom,Allan,Nyom,https://en.wikipedia.org/wiki/Allan_Nyom
Denmark,Allan Simonsen,Allan,Simonsen,https://en.wikipedia.org/wiki/Allan_Simonsen
England,Allenby Chilton,Allenby,Chilton,https://en.wikipedia.org/wiki/Allenby_Chilton
Nigeria,Alloysius Agu,Alloysius,Agu,https://en.wikipedia.org/wiki/Alloysius_Agu
Scotland,Ally McCoist,Ally,McCoist,https://en.wikipedia.org/wiki/Ally_McCoist
Brazil,Almeida,not applicable,Almeida,"https://en.wikipedia.org/wiki/Bahia_(footballer,_born_1910)"
Qatar,Almoez Ali,Almoez,Ali,https://en.wikipedia.org/wiki/Almoez_Ali
France,Alou Diarra,Alou,Diarra,https://en.wikipedia.org/wiki/Alou_Diarra
Turkey,Alpay Özalan,Alpay,Özalan,https://en.wikipedia.org/wiki/Alpay_%C3%96zalan
France,Alphonse Areola,Alphonse,Areola,https://en.wikipedia.org/wiki/Alphonse_Areola
Cameroon,Alphonse Tchami,Alphonse,Tchami,https://en.wikipedia.org/wiki/Alphonse_Tchami
Cameroon,Alphonse Yombi,Alphonse,Yombi,https://en.wikipedia.org/wiki/Alphonse_Yombi
Canada,Alphonso Davies,Alphonso,Davies,https://en.wikipedia.org/wiki/Alphonso_Davies
Brazil,Altair,not applicable,Altair,https://en.wikipedia.org/wiki/Altair_Gomes_de_Figueiredo
Portugal,Álvaro,not applicable,Álvaro,https://en.wikipedia.org/wiki/%C3%81lvaro_Magalh%C3%A3es
Spain,Álvaro Arbeloa,Álvaro,Arbeloa,https://en.wikipedia.org/wiki/%C3%81lvaro_Arbeloa
Uruguay,Álvaro Fernández,Álvaro,Fernández,https://en.wikipedia.org/wiki/%C3%81lvaro_Fern%C3%A1ndez_(Uruguayan_footballer)
Uruguay,Álvaro Gestido,Álvaro,Gestido,https://en.wikipedia.org/wiki/%C3%81lvaro_Gestido
Uruguay,Álvaro González,Álvaro,González,https://en.wikipedia.org/wiki/%C3%81lvaro_Rafael_Gonz%C3%A1lez
Costa Rica,Álvaro Mesén,Álvaro,Mesén,https://en.wikipedia.org/wiki/%C3%81lvaro_Mes%C3%A9n
Spain,Álvaro Morata,Álvaro,Morata,https://en.wikipedia.org/wiki/%C3%81lvaro_Morata
Spain,Álvaro Odriozola,Álvaro,Odriozola,https://en.wikipedia.org/wiki/%C3%81lvaro_Odriozola
Bolivia,Álvaro Peña,Álvaro,Peña,https://en.wikipedia.org/wiki/%C3%81lvaro_Pe%C3%B1a_(Bolivian_footballer)
Uruguay,Álvaro Pereira,Álvaro,Pereira,https://en.wikipedia.org/wiki/%C3%81lvaro_Pereira
Uruguay,Álvaro Recoba,Álvaro,Recoba,https://en.wikipedia.org/wiki/%C3%81lvaro_Recoba
Costa Rica,Álvaro Saborío,Álvaro,Saborío,https://en.wikipedia.org/wiki/%C3%81lvaro_Sabor%C3%ADo
Costa Rica,Álvaro Zamora,Álvaro,Zamora,https://en.wikipedia.org/wiki/%C3%81lvaro_Zamora
England,Alvin Martin,Alvin,Martin,https://en.wikipedia.org/wiki/Alvin_Martin
Argentina,Amadeo Carrizo,Amadeo,Carrizo,https://en.wikipedia.org/wiki/Amadeo_Carrizo
Paraguay,Amadeo Ortega,Amadeo,Ortega,https://en.wikipedia.org/wiki/Amadeo_Ortega
Honduras,Amado Guevara,Amado,Guevara,https://en.wikipedia.org/wiki/Amado_Guevara
Belgium,Amadou Onana,Amadou,Onana,https://en.wikipedia.org/wiki/Amadou_Onana
Spain,Amancio,not applicable,Amancio,https://en.wikipedia.org/wiki/Amancio_Amaro
Senegal,Amara Traoré,Amara,Traoré,https://en.wikipedia.org/wiki/Amara_Traor%C3%A9
Brazil,Amaral,not applicable,Amaral,https://en.wikipedia.org/wiki/Jo%C3%A3o_Justino_Amaral_dos_Santos
